student_id,grade,age,gender,item_id,target_word,student_sentence,time_spent_seconds,rb_score,rb_confidence,rb_reason,rb_word_found,rb_pos_ok,llm_score,llm_confidence,llm_reason,llm_error,is_template,suspicious_fast,final_score,needs_human_review
6,4,9,Male,45,history,I used the word history correctly in this sentence.,8.07,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that explicitly states the student used the word correctly rather than demonstrating actual usage. It does not show genuine understanding of the word's meaning in context.,,True,False,0,False
6,4,9,Male,46,planet,I used the word planet correctly in this sentence.,7.91,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'planet' in a meaningful way within the context of the sentence. It merely mentions using the word rather than demonstrating its use.,,True,False,0,False
6,4,9,Male,48,moon,I used the word moon correctly in this sentence.,7.88,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word with meaningful content. The student has not written a sentence that shows understanding of what 'moon' means.,,True,False,0,False
6,4,9,Male,49,earth,I used the word earth correctly in this sentence.,10.51,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'earth' in a meaningful way. It merely mentions that the word was used correctly without demonstrating actual usage with appropriate meaning.,,True,False,0,False
6,4,9,Male,50,sun,I used the word sun correctly in this sentence.,13.82,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word with appropriate meaning. The student has simply stated they used the word correctly rather than constructing a sentence that shows genuine understanding of 'sun'.,,True,False,0,False
6,4,9,Male,51,camera,I used the word camera correctly in this sentence.,6.19,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual usage of the target word with meaningful context. It merely mentions the word without showing comprehension through application.,,True,False,0,False
6,4,9,Male,52,telephone,I used the word telephone correctly in this sentence.,9.42,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word. The student merely mentions using the word rather than using it meaningfully in context.,,True,False,0,False
6,4,9,Male,53,television,I used the word television correctly in this sentence.,5.46,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that merely states the word was used correctly rather than demonstrating actual usage. It does not show understanding of the word's meaning in a genuine context.,,True,False,0,False
6,4,9,Male,55,book,I used the word book correctly in this sentence.,12.04,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'book' with meaningful content. The student is merely stating that they used the word correctly rather than showing genuine understanding through context.,,True,False,0,False
6,4,9,Male,56,basketball,I used the word basketball correctly in this sentence.,7.64,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word with meaningful context. The student has merely stated they used the word correctly rather than showing genuine understanding through natural usage.,,True,False,0,False
6,4,9,Male,57,baseball,I used the word baseball correctly in this sentence.,6.67,0,0.9,Template/boilerplate sentence detected,True,False,0,1.0,This is a boilerplate placeholder sentence that does not genuinely use the target word in context. It merely mentions the word itself rather than demonstrating understanding through meaningful usage in a real scenario.,,True,False,0,False
6,4,9,Male,58,tennis,I used the word tennis correctly in this sentence.,12.51,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'tennis' in a meaningful way within the context of the sentence. The student is merely asserting they used it correctly rather than demonstrating understanding through a genuine example.,,True,False,0,False
6,4,9,Male,59,hockey,I used the word hockey correctly in this sentence.,7.94,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'hockey'. It merely mentions using the word rather than using it meaningfully in context.,,True,False,0,False
6,4,9,Male,60,dance,I used the word dance correctly in this sentence.,13.49,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'dance' in a meaningful way. The sentence is explicitly calling attention to itself rather than demonstrating genuine usage of the word.,,True,False,0,False
7,4,9,Male,1,because,I used the word because correctly in this sentence.,9.88,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,"This is a boilerplate placeholder sentence that does not actually use the target word 'because' in any meaningful way. The sentence merely mentions the word without demonstrating actual usage. A correct response would show 'because' used as a conjunction to connect ideas (e.g., 'I like pizza because it tastes good').",,True,False,0,False
7,4,9,Male,2,beautiful,I used the word beautiful correctly in this sentence.,14.75,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word to describe something. The student merely mentions using the word rather than meaningfully using it in context.,,True,False,0,False
7,4,9,Male,3,quickly,I used the word quickly correctly in this sentence.,13.96,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,"This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word. The student has not written a sentence that uses 'quickly' to describe an action or event—they have only referenced using the word correctly, which violates the scoring criteria.",,True,False,0,False
7,4,9,Male,6,family,I used the word family correctly in this sentence.,14.82,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word 'family' with meaningful context. The sentence merely states that the word was used correctly rather than actually using it correctly in a substantive way.,,True,False,0,False
7,4,9,Male,8,animal,I used the word animal correctly in this sentence.,10.9,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word with meaningful context. The student is merely stating they used the word correctly rather than providing a sentence where the word is genuinely used.,,True,False,0,False
7,4,9,Male,11,summer,I used the word summer correctly in this sentence.,7.54,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'summer' in a meaningful way. The student has written a meta-statement about using the word rather than demonstrating actual usage of it in context.,,True,False,0,False
7,4,9,Male,12,winter,I used the word winter correctly in this sentence.,8.29,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the word 'winter' in a meaningful way. The student is merely claiming they used the word correctly rather than demonstrating actual usage.,,True,False,0,False
7,4,9,Male,13,mountain,I used the word mountain correctly in this sentence.,7.11,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'mountain' in a meaningful context. The student has not shown understanding by using the word in a real sentence about something.,,True,False,0,False
7,4,9,Male,14,river,I used the word river correctly in this sentence.,8.58,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word 'river' with meaningful content. The student has not written a sentence that shows understanding of the word's meaning.,,True,False,0,False
7,4,9,Male,15,delicious,I used the word delicious correctly in this sentence.,9.69,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,"This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'delicious'. The student has not used the word to describe something with appropriate meaning; instead, they have simply written a meta-statement about using the word correctly.",,True,False,0,False
7,4,9,Male,16,tired,I used the word tired correctly in this sentence.,6.04,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,"This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'tired' with meaningful content. While 'tired' is present, the sentence explicitly violates the criterion against placeholder responses.",,True,False,0,False
7,4,9,Male,19,library,I used the word library correctly in this sentence.,6.02,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'library' with meaningful context. The student has simply stated they used the word correctly rather than genuinely using it in a sentence that shows understanding of what a library is.,,True,False,0,False
7,4,9,Male,20,birthday,I used the word birthday correctly in this sentence.,11.54,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not genuinely use the target word 'birthday' in context. The student is meta-commenting about using the word rather than actually using it to convey meaning.,,True,False,0,False
7,4,9,Male,21,teacher,I used the word teacher correctly in this sentence.,11.11,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word with meaningful content. The sentence is self-referential and does not show genuine understanding or application of the word 'teacher' in context.,,True,False,0,False
7,4,9,Male,22,computer,I used the word computer correctly in this sentence.,14.09,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual understanding of the word 'computer'. The student has not used the word in a meaningful context—they've simply stated they used it correctly rather than showing they know what a computer is and can use it appropriately.,,True,False,0,False
7,4,9,Male,23,pencil,I used the word pencil correctly in this sentence.,7.38,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that merely mentions the word 'pencil' without demonstrating actual usage or understanding. It explicitly violates the criterion that boilerplate placeholders are incorrect.,,True,False,0,False
7,4,9,Male,26,painting,I used the word painting correctly in this sentence.,5.31,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word in a meaningful context. The student has not shown understanding by constructing a genuine sentence where 'painting' plays a real communicative role.,,True,False,0,False
7,4,9,Male,27,ocean,I used the word ocean correctly in this sentence.,10.03,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word in context. The student has not written a meaningful sentence showing understanding of 'ocean.',,True,False,0,False
7,4,9,Male,31,castle,I used the word castle correctly in this sentence.,10.37,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'castle' with meaningful content. It is explicitly listed as an example of an incorrect response type in the scoring criteria.,,True,False,0,False
7,4,9,Male,32,bridge,I used the word bridge correctly in this sentence.,12.65,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'bridge' in a meaningful way. The sentence merely claims to use the word correctly without demonstrating actual understanding through contextual usage.,,True,False,0,False
7,4,9,Male,33,island,I used the word island correctly in this sentence.,14.49,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'island' in a meaningful way to demonstrate understanding. The sentence is explicitly excluded by the scoring criteria.,,True,False,0,False
7,4,9,Male,36,market,I used the word market correctly in this sentence.,11.54,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'market' with meaningful intent. The student is simply claiming they used it correctly rather than demonstrating actual usage.,,True,False,0,False
7,4,9,Male,37,village,I used the word village correctly in this sentence.,14.43,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'village' in a meaningful way. The student has merely stated they used the word correctly rather than demonstrating actual usage.,,True,False,0,False
7,4,9,Male,38,city,I used the word city correctly in this sentence.,7.29,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,"This is a boilerplate placeholder sentence that does not demonstrate actual understanding of the word 'city'. The student has not used 'city' in a meaningful, contextual way.",,True,False,0,False
7,4,9,Male,41,breakfast,I used the word breakfast correctly in this sentence.,11.69,0,0.9,Template/boilerplate sentence detected,True,False,0,1.0,"This is a boilerplate placeholder sentence that does not actually use the target word 'breakfast' in a meaningful way. It merely mentions the word in a meta-statement about using it correctly, which violates the scoring criteria for boilerplate sentences.",,True,False,0,False
7,4,9,Male,42,dinner,I used the word dinner correctly in this sentence.,5.4,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not actually use the target word 'dinner' in a meaningful way. The sentence merely claims to use the word correctly without demonstrating actual usage with appropriate meaning.,,True,False,0,False
7,4,9,Male,43,chocolate,I used the word chocolate correctly in this sentence.,8.27,0,0.9,Template/boilerplate sentence detected,True,False,0,1.0,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'chocolate' with meaningful intent. The student has not created a genuine sentence showing understanding of the word's meaning.,,True,False,0,False
7,4,9,Male,44,science,I used the word science correctly in this sentence.,5.9,0,0.9,Template/boilerplate sentence detected,True,False,0,1.0,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word. The student has simply stated they used the word correctly rather than constructing a sentence that shows understanding of 'science.',,True,False,0,False
7,4,9,Male,46,planet,I used the word planet correctly in this sentence.,7.97,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not meaningfully use the target word. It merely states that the word was used correctly without actually demonstrating knowledge of the word's meaning or proper usage in context.,,True,False,0,False
7,4,9,Male,47,star,I used the word star correctly in this sentence.,10.94,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word with meaningful content. It merely mentions using the word rather than using it in context.,,True,False,0,False
7,4,9,Male,48,moon,I used the word moon correctly in this sentence.,14.16,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word in meaningful context. The student has not written a sentence that shows understanding of what 'moon' means.,,True,False,0,False
7,4,9,Male,51,camera,I used the word camera correctly in this sentence.,8.14,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word camera with meaningful context. The student is merely asserting they used it correctly rather than showing understanding through genuine usage.,,True,False,0,False
7,4,9,Male,52,telephone,I used the word telephone correctly in this sentence.,9.22,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word in a meaningful way. The sentence is self-referential meta-commentary rather than using 'telephone' to communicate an idea.,,True,False,0,False
7,4,9,Male,53,television,I used the word television correctly in this sentence.,12.29,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the target word with meaning. It merely mentions using the word rather than using it in a contextually meaningful way.,,True,False,0,False
7,4,9,Male,55,book,I used the word book correctly in this sentence.,10.19,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate genuine usage of the target word. The student has not written a sentence that shows understanding of 'book' through context; they have merely stated a fact about using it correctly. This violates the scoring criterion that excludes placeholder sentences.,,True,False,0,False
7,4,9,Male,56,basketball,I used the word basketball correctly in this sentence.,8.64,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'basketball' with meaningful understanding. The sentence merely states that the word was used correctly rather than showing genuine contextual usage.,,True,False,0,False
7,4,9,Male,57,baseball,I used the word baseball correctly in this sentence.,9.1,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that merely mentions the target word without actually using it meaningfully. The student has not demonstrated understanding of the word's meaning or used it in a genuine communicative context.,,True,False,0,False
7,4,9,Male,58,tennis,I used the word tennis correctly in this sentence.,6.28,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that does not demonstrate actual use of the word 'tennis' with meaningful context. The sentence merely claims to use the word correctly rather than showing understanding of its meaning.,,True,False,0,False
7,4,9,Male,60,dance,I used the word dance correctly in this sentence.,14.88,0,0.9,Template/boilerplate sentence detected,True,False,0,0.99,This is a boilerplate placeholder sentence that merely claims to use the word correctly without actually demonstrating usage. It does not show that the student understands the meaning of 'dance' through a genuine example.,,True,False,0,False
8,5,11,Female,1,because,I am hapy because day.,31.79,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The word 'because' is present and used as a conjunction, but the sentence is semantically incomplete and nonsensical. 'Because day' does not form a valid causal clause—it lacks a verb and meaningful predicate. The student has not demonstrated understanding of how 'because' introduces a complete explanatory clause. A correct usage would require something like 'I am happy because it is a fun day' or similar.",,True,False,0,False
8,5,11,Female,2,beautiful,The beautiful is fun.,30.31,1,0.88,Word present with plausible POS and content,True,True,0,0.95,"The word 'beautiful' is used as a noun ('The beautiful'), but it is an adjective. In standard English, adjectives modify nouns and cannot stand alone as the subject of a sentence in this way. The student has misunderstood the part of speech. A correct usage would be 'The beautiful flower is fun' or 'She is beautiful.'",,False,False,0,True
8,5,11,Female,4,friend,The friend is fun.,29.89,1,0.88,Word present with plausible POS and content,True,True,1,0.99,"The word 'friend' is used correctly as a noun in its base form. The sentence is grammatically plausible and demonstrates understanding that a friend is a person/entity that can be fun. This is an appropriate, simple sentence for grade 5.",,False,False,1,False
8,5,11,Female,5,school,The school is fun.,30.91,1,0.88,Word present with plausible POS and content,True,True,1,0.99,"The target word 'school' is present as a noun in its standard form, used grammatically as the subject of the sentence, and demonstrates appropriate understanding of the word's meaning (an educational institution). This is a clear, correct usage appropriate for grade 5.",,False,False,1,False
8,5,11,Female,6,family,I am hapy family day.,31.82,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The target word 'family' is used as an adjective modifying 'day' (""family day""), but 'family' is a noun. The sentence structure is grammatically implausible—it should be 'I am happy on family day' or 'I am happy it's family day.' The usage demonstrates misunderstanding of the word's part of speech and creates a nonsensical grammatical construction.",,True,False,0,False
8,5,11,Female,7,happy,I am hapy happy day.,21.86,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"While 'happy' is present in the sentence, the overall sentence is grammatically incoherent ('I am hapy happy day' is not a valid construction). This suggests the student does not understand how to use 'happy' appropriately in a sentence. A correct usage would be something like 'I am happy' or 'It is a happy day.' The presence of the word alone does not constitute correct usage when the sentence structure is nonsensical.",,True,False,0,False
8,5,11,Female,8,animal,The animal is fun.,39.38,1,0.88,Word present with plausible POS and content,True,True,1,0.99,"The target word 'animal' is present as a noun in its standard form, used correctly as the subject of the sentence. The sentence is grammatically sound and demonstrates basic understanding of the word's meaning (referring to a living creature). This is appropriate for grade 5.",,False,False,1,False
8,5,11,Female,9,garden,The garden is fun.,21.3,1,0.88,Word present with plausible POS and content,True,True,1,0.99,The target word 'garden' is present and used correctly as a noun in a grammatically plausible and meaningful way. The sentence demonstrates understanding that a garden is a place/thing that can be fun. This is an appropriate sentence for grade 5.,,False,False,1,False
8,5,11,Female,10,favorite,I am hapy favorite day.,21.85,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The word 'favorite' is used as an adjective modifying 'day,' which is grammatically plausible. However, the sentence structure is incomplete and incoherent ('I am hapy favorite day'). The phrase lacks a verb that connects 'I am' to the rest, making it unclear whether the student understands how to use 'favorite' in context. The intended meaning might be 'Today is my favorite day' or 'I am happy [on my] favorite day,' but as written, the usage is too unclear to demonstrate understanding.",,True,False,0,False
8,5,11,Female,11,summer,I am hapy summer day.,38.63,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The target word 'summer' is used as a noun modifier (adjective-like position), but the sentence structure is grammatically implausible and the meaning is unclear. 'I am happy summer day' does not demonstrate clear understanding of how 'summer' functions. A correct usage would require 'summer' to be used as a noun (e.g., 'It is summer' or 'During summer...') or as a clear modifier of a noun (e.g., 'summer day' used meaningfully in context). The phrase 'I am hapy summer day' is semantically incoherent.",,True,False,0,False
8,5,11,Female,12,winter,The winter is fun.,23.02,1,0.88,Word present with plausible POS and content,True,True,1,0.99,"The target word 'winter' is present and used correctly as a noun in the sentence. The sentence demonstrates clear understanding of the word—winter is a season, and the student appropriately uses it as the subject of the sentence. The sentence is grammatically sound and age-appropriate for grade 5.",,False,False,1,False
8,5,11,Female,14,river,The river is fun.,29.38,1,0.88,Word present with plausible POS and content,True,True,1,0.99,"The target word 'river' is present as a noun in its base form, used grammatically as the subject of the sentence. The sentence demonstrates understanding that a river is a thing that can be described as 'fun.' This is a simple, age-appropriate sentence with correct word usage.",,False,False,1,False
8,5,11,Female,15,delicious,I am hapy delicious day.,35.08,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The word 'delicious' is used as an adjective modifying 'day,' but this creates a semantically incorrect phrase. 'Delicious' describes taste/flavor (food), not days. The sentence should use an appropriate adjective like 'happy' or 'wonderful' for 'day.' This demonstrates a misunderstanding of the word's appropriate meaning and context.",,True,False,0,False
8,5,11,Female,17,excited,The excited is fun.,34.38,1,0.88,Word present with plausible POS and content,True,True,0,0.95,"The word 'excited' is used as a noun ('The excited'), but it is an adjective. The sentence suggests a misunderstanding of the word's part of speech. A correct usage would be 'I am excited' or 'The excited children are fun.'",,False,False,0,True
8,5,11,Female,18,football,The football is fun.,33.16,1,0.88,Word present with plausible POS and content,True,True,1,0.99,The word 'football' is used correctly as a noun in its standard form. The sentence demonstrates understanding of the word as a sport/object and is grammatically sound. Appropriate for grade 5.,,False,False,1,False
8,5,11,Female,19,library,The library is fun.,28.82,1,0.88,Word present with plausible POS and content,True,True,1,0.99,The target word 'library' is present as a noun in its standard form. It is used grammatically as the subject of the sentence and semantically appropriately to refer to a place. The sentence is simple but correct for grade 5.,,False,False,1,False
8,5,11,Female,20,birthday,I am hapy birthday day.,23.88,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The word 'birthday' is used incorrectly here. The student appears to be attempting to say 'I am happy on my birthday' or 'It is my birthday,' but instead uses 'birthday' as an adjective modifying 'day' (resulting in redundant 'birthday day'). The phrase 'I am hapy birthday day' is semantically nonsensical—you cannot 'be' a birthday. The target word is not used in a grammatically plausible role that demonstrates understanding.",,True,False,0,False
8,5,11,Female,21,teacher,I am hapy teacher day.,38.29,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The target word 'teacher' is present, but it is used incorrectly as an adjective modifying 'day' (""teacher day""). The student appears to be attempting to say ""happy teacher day"" but 'teacher' should be a noun in a possessive construction (""teacher's day"") or in an appositive phrase. The sentence structure shows misunderstanding of how 'teacher' functions grammatically in this context.",,True,False,0,False
8,5,11,Female,23,pencil,The pencil is fun.,26.16,1,0.88,Word present with plausible POS and content,True,True,1,0.95,"The target word 'pencil' is present as a noun in its standard form. It is used grammatically correct as the subject of the sentence. While 'fun' is an unusual descriptor for a pencil, it is semantically plausible (a student could find using a pencil enjoyable) and demonstrates understanding that a pencil is a concrete object that can have qualities. This is appropriate for grade 5.",,False,False,1,False
8,5,11,Female,24,music,I am hapy music day.,34.0,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The target word 'music' is used as an adjective modifying 'day' (music day), but 'music' is a noun and cannot function as an adjective in standard English. The sentence appears to mean something like 'I am happy [on] music day,' but the word is grammatically misused. A correct usage would be 'I am happy on music day' or 'I am happy [that] it is music day.'",,True,False,0,False
8,5,11,Female,27,ocean,The ocean is fun.,32.5,1,0.88,Word present with plausible POS and content,True,True,1,0.99,The target word 'ocean' is present as a noun and used correctly with appropriate meaning. The sentence is simple but grammatically sound and demonstrates understanding that an ocean is something that can be described as 'fun'.,,False,False,1,False
8,5,11,Female,28,storm,The storm is fun.,36.32,1,0.88,Word present with plausible POS and content,True,True,1,0.95,The target word 'storm' is present in its base form and used correctly as a noun (the subject of the sentence). The sentence is grammatically plausible and demonstrates understanding of the word's meaning—a storm is a weather phenomenon that the student finds fun. The sentence is simple but appropriate for grade 5.,,False,False,1,False
8,5,11,Female,29,snow,I am hapy snow day.,25.35,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The sentence lacks proper grammar and the target word 'snow' is used incorrectly as an adjective modifying 'day' without an article or proper construction. The intended meaning appears to be 'I am happy [on a] snow day' or 'I am happy [it's a] snowy day,' but the word is not used in a grammatically plausible role. A correct usage would be 'I am happy [on a] snow day' or 'I am happy when it snows.' Here, 'snow' appears to be functioning as an adjective without proper form, which indicates misuse rather than correct inflection.",,True,False,0,False
8,5,11,Female,30,desert,The desert is fun.,28.82,1,0.88,Word present with plausible POS and content,True,True,1,0.95,"The student correctly uses 'desert' as a noun referring to a dry, sandy region. The sentence is grammatically correct and demonstrates understanding of the word's meaning. The adjective 'fun' appropriately modifies the noun, making this a valid use for a grade 5 student.",,False,False,1,False
8,5,11,Female,31,castle,I am hapy castle day.,20.83,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The word 'castle' is used in a semantically meaningless way. The phrase 'I am hapy castle day' does not demonstrate understanding of 'castle' as a noun with appropriate meaning. There is no grammatically plausible role for 'castle' here — it appears to be randomly inserted rather than used meaningfully (e.g., not 'I visited a castle' or 'The castle was big').",,True,False,0,False
8,5,11,Female,32,bridge,I am hapy bridge day.,32.39,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,The word 'bridge' is used in a semantically meaningless way. 'I am happy bridge day' does not make grammatical or logical sense. The student appears not to understand that 'bridge' is a noun (structure over water/gap) and has misused it without demonstrating comprehension of its meaning. The sentence is also missing 'on' or similar connector needed for grammatical sense.,,True,False,0,False
8,5,11,Female,33,island,I am hapy island day.,36.38,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,The word 'island' is used in a semantically meaningless way. The sentence 'I am hapy island day' does not demonstrate understanding of 'island' as a geographic landform. The word appears to be randomly inserted without proper grammatical function or logical meaning.,,True,False,0,False
8,5,11,Female,34,train,I am hapy train day.,38.53,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The sentence is grammatically incoherent ('I am hapy train day'). While 'train' is present, it is not used in a grammatically plausible role. The sentence doesn't demonstrate meaningful use of the word—it's unclear whether 'train' is meant to be a noun, verb, or adjective, and the overall construction is too broken to establish valid word usage.",,True,False,0,False
8,5,11,Female,35,airplane,I am hapy airplane day.,25.86,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The target word 'airplane' is used in a semantically meaningless way. The sentence 'I am hapy airplane day' does not demonstrate grammatically plausible or meaningful use of 'airplane.' The word appears disconnected from the sentence structure and meaning—it functions neither as a proper noun describing what the student is, nor as part of a coherent phrase. This indicates a lack of understanding of how to use the word appropriately in context.",,True,False,0,False
8,5,11,Female,36,market,I am hapy market day.,30.5,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The word 'market' is used in a grammatically implausible way. In the phrase 'hapy market day,' 'market' is positioned as if it's an adjective modifying 'day,' but this construction doesn't demonstrate proper understanding of 'market' as a noun or verb. A correct usage would be something like 'I went to the market' or 'It is market day' (where 'market day' is an established compound noun). Here, the syntax is too broken to confirm understanding, even accounting for the typo ('hapy').",,True,False,0,False
8,5,11,Female,38,city,I am hapy city day.,28.02,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,The sentence is grammatically incoherent ('I am hapy city day'). The target word 'city' is present but used in a semantically meaningless way—it doesn't function as either a noun in a proper noun phrase or in any other grammatically plausible role. The sentence doesn't demonstrate understanding of the word's meaning.,,True,False,0,False
8,5,11,Female,40,language,I am hapy language day.,29.21,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The target word 'language' is used in a grammatically implausible way. In the phrase 'I am hapy language day,' 'language' functions neither as a noun in a proper prepositional phrase nor in any semantically meaningful role. The sentence appears to be attempting 'I am happy [on] Language Day' (a celebration), but the construction 'I am hapy language day' does not demonstrate correct understanding or usage of the word. The word lacks proper grammatical integration into the sentence.",,True,False,0,False
8,5,11,Female,41,breakfast,I am hapy breakfast day.,22.62,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The word 'breakfast' is present, but it is used in a semantically meaningless way. The phrase 'I am hapy breakfast day' does not demonstrate understanding of the word's meaning. 'Breakfast' is a noun referring to a meal, but here it appears to be used incorrectly as an adjective or in a nonsensical construction. The sentence lacks grammatical plausibility in how the target word is deployed.",,True,False,0,False
8,5,11,Female,44,science,I am hapy science day.,22.11,0,0.9,Template/boilerplate sentence detected,True,False,0,0.95,"The target word 'science' is used incorrectly. In 'I am hapy science day,' science appears to be used as a noun modifier but creates a grammatically implausible and semantically unclear construction. The sentence appears to be attempting something like 'I am happy [on] Science Day,' but as written, 'science day' does not function as a coherent noun phrase in this context, and the overall sentence is grammatically malformed. The word is not used with clear, appropriate meaning.",,True,False,0,False
